id,character,dialog,next_event_id,next_event,name,chapter
13344,LIRIA,Let me know when you're ready.,13345,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 14,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13345,LIRIA,"Alright, we're in...",13346,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 15,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13346,VOZ MISTERIOSA,ZAP,13347,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 16,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13347,VOZ MISTERIOSA,"ZAP, ZAP, ZAP",13348,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 17,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13348,LIRIA,@NAME! He's here!,13349,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 18,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13349,LIRIA,Agh...,13350,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 19,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13350,LIRIA,Bastard! Come out from wherever you are!,13351,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 20,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13351,VOZ MISTERIOSA,"HA, HA, HA!",13352,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 21,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13352,VOZ MISTERIOSA,I don't have to come out from anywhere...,13353,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 22,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13353,VOZ MISTERIOSA,I'M EVERYWHERE!,13354,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 23,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13354,VOZ MISTERIOSA,"HA, HA...",13355,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 24,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13355,LIRIA,*Tch*!,13356,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 25,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13356,LIRIA,Show yourself!,13357,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 26,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13357,SOREN,He's a fleeting thought made flesh and bone.,13358,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 27,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13358,SOREN,It won't be easy to catch him while he's on the move.,13359,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 28,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13359,LIRIA,"We have to do something, @NAME...",13360,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 29,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13360,JUGADOR,"Let's fight, if you have any honor left!",13361,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 30,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13361,LIRIA,"That's it! Come down here, wretch!",13362,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 31,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13362,VOZ MISTERIOSA,...,13363,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 32,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13363,VOZ MISTERIOSA,"HA, HA, HA, HA, HA, HA, HA!",13364,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 33,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13364,VOZ MISTERIOSA,HONOR?!,13365,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 34,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13365,VOZ MISTERIOSA,YOU THINK I'M GOING TO WASTE MY TIME WITH YOU FOR... HONOR?!,13366,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 35,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13366,VOZ MISTERIOSA,"HA, HA, HA, HA, HA, HA, HA, HA, HA, HA, HA, HA!",13367,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 36,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13367,VOZ MISTERIOSA,LOOK! I'M FREE!,13368,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 37,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13368,VOZ MISTERIOSA,WE DON'T NEED HONOR.,13369,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 38,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13369,VOZ MISTERIOSA,WE DON'T NEED ANYTHING BUT FREEDOM!,13370,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 39,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13370,VOZ MISTERIOSA,LITTLE BY LITTLE... THE WORLD IS WAKING UP!,13371,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 40,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13371,VOZ MISTERIOSA,EVERYONE CLAIMS THEIR FREEDOM!,13372,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 41,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13372,VOZ MISTERIOSA,YET THERE'S NO ONE MORE BLIND THAN THE ONE WHO REFUSES TO SEE...,13373,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 42,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13373,VOZ MISTERIOSA,RIGHT?,13374,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 43,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13374,VOZ MISTERIOSA,"HA, HA, HA, HA, HA, HA, HA, HA, HA, HA, HA, HA!",13375,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 44,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13375,LIRIA,*Ngh*!,13376,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 45,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13376,LIRIA,Damn it!,13377,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 46,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13377,LIRIA,@NAME... We have to try another way...,13378,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 47,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13378,JUGADOR,Let's split up and set a trap for him.,13379,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 48,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13379,LIRIA,That idea...,13380,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 49,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13380,LIRIA,"It could work, @NAME!",13381,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 50,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13381,SOREN,Uhm...,13382,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 51,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13382,SOREN,I think so too.,13383,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 52,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13383,SOREN,Even if it's just this once...,13384,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 53,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13384,SOREN,Count on my bow.,13385,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 54,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13385,LIRIA,"Alright, let's try...",13386,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 55,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13386,LIRIA,Let's try darkening the hall!,13387,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 56,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13387,LIRIA,"Maybe then his trail will be a bit more visible, and we can locate him easily.",13388,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 57,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13388,LIRIA,I'll take care of turning off the ceiling lights...,13389,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 58,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13389,LIRIA,"You, @NAME, make sure there's no light source left in the lower area.",13390,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 59,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13390,SOREN,And I...,13391,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 60,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13391,SOREN,I'll make sure to predict his movements when his wake is visible.,13392,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 61,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13392,SOREN,Just give me the order... And I'll hit the mark.,13393,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 62,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13393,LIRIA,Come on... Let's do it!,13394,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 63,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13394,JUGADOR,We have to get out of here!,13395,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 64,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13395,LIRIA,What?!,13396,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 65,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13396,LIRIA,"But, @NAME... We finally have him cornered!",13397,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 66,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13397,LIRIA,It's our chance to save the village!,13398,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 67,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13398,LIRIA,Agh... Fine! Let's run to the door!,13399,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 68,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13399,LIRIA,Huh?!,13400,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 69,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13400,LIRIA,It can't be!,13401,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 70,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13401,LIRIA,He's blocked the door!,13402,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 71,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13402,LIRIA,When did he do that?!,13403,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 72,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13403,LIRIA,Ugh... We have to think of another solution!,13404,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 73,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13404,LIRIA,One down!,13405,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 74,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13405,LIRIA,Almost there!,13406,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 75,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13406,LIRIA,Look... I can see the trail!,13407,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 76,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13407,LIRIA,It's moving erratically... He wants to throw us off!,13408,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 77,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13408,LIRIA,Huh?!,13409,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 78,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13409,LIRIA,It's heading for the door!,13410,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 79,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13410,LIRIA,Quick...!,13411,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 80,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13411,LIRIA,NOW!,13412,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 81,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13412,VOZ MISTERIOSA,!,13413,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 82,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13413,VOZ MISTERIOSA,AAAAAAAAAAHHHHHHGGGGG!,13414,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 83,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13414,VOZ MISTERIOSA,DAMNED SCUM!,13415,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 84,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13415,VOZ MISTERIOSA,PRISONERS! DISCARDED! USELESS! MISERABLE! ABOMIN...!,13416,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 85,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13416,VOZ MISTERIOSA,FOOLS! FOOLS! FOOLS!,13417,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 86,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13417,VOZ MISTERIOSA,DO YOU EVEN KNOW WHAT YOU'RE FAC...?!,13418,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 87,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13418,PARPADEO,I...,13419,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 88,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13419,PARPADEO,I AM...,13420,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 89,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13420,PARPADEO,BLINK!,13421,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 90,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13421,PARPADEO,"BLINK, THE LIBERATOR!",13422,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 91,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13422,PARPADEO,THE ONLY ONE CAPABLE OF STANDING UP TO THE ESTABLISH...!,13423,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 92,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13423,PARPADEO,THE ONLY ONE CAPABLE OF TEARING OFF THE YOKE THAT...!,13424,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 93,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13424,PARPADEO,THE ONLY ONE CAPABLE OF ESCAPING THIS PRISON OF EARTH AND TEDIUM!,13425,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 94,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13425,PARPADEO,THE ONLY ONE CAPABLE OF FREEING THE WORLD FROM ITS CHAINS.,13426,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 95,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13426,PARPADEO,UGH!,13427,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 96,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13427,PARPADEO,I SUFFERED SO MUCH TO TAKE MINE OFF...,13428,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 97,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13428,PARPADEO,AND NEITHER YOU NOR ANYONE WILL PUT THEM ON ME AGAIN!,13429,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 98,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13429,LIRIA,"Come on, @NAME... Focus!",13430,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 99,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13430,LIRIA,He's almost ours!,13431,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 100,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13431,LIRIA,...,13432,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 101,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13432,LIRIA,Huh?,13433,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 102,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13433,LIRIA,@NAME! He's getting away!,13434,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 103,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13434,LIRIA,He's going deeper into the Council!,13435,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 104,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13435,LIRIA,We can't afford to lose him now...,13436,CONVERSATION,INT. CONSEJO DE LA ALDEA - ATARDECER 105,214 INT. CONSEJO DE LA ALDEA - ATARDECER
13436,LIRIA,"Run, let's follow him!",,END,INT. CONSEJO DE LA ALDEA - ATARDECER 106,214 INT. CONSEJO DE LA ALDEA - ATARDECER
14519,LIRIA,@NAME...,14520,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 1,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14520,LIRIA,The noise... It's gone.,14521,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 2,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14521,LIRIA,No...,14522,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 3,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14522,LIRIA,It can't be.,14523,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 4,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14523,LIRIA,Parpadeo has vanished.,14524,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 5,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14524,LIRIA,He's not here...,14525,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 6,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14525,LIRIA,"And you can't hear any noise outside, either.",14526,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 7,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14526,LIRIA,But... how? How could he do something like this?,14527,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 8,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14527,LIRIA,Did he have an escape plan prepared?,14528,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 9,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14528,LIRIA,It can't be...,14529,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 10,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14529,LIRIA,...,14530,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 11,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14530,LIRIA,Alright... Let's breathe.,14531,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 12,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14531,LIRIA,Let's analyze the situation.,14532,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 13,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14532,SOREN,I have information about Parpadeo that I think I'd like to share with you.,14533,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 14,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14533,SOREN,I think it could give us clues about what happened.,14534,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 15,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14534,SOREN,"You see, Parpadeo...",14535,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 16,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14535,SOREN,"Long ago, he was one of the few children who lived in this very village.",14536,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 17,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14536,SOREN,He breathed life into our town.,14537,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 18,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14537,SOREN,"We all remember his liveliness, his courage, his constant drive to improve.",14538,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 19,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14538,SOREN,A one-of-a-kind boy...,14539,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 20,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14539,SOREN,...With boundless ambition.,14540,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 21,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14540,SOREN,There came a time when his desire to take on the world betrayed him.,14541,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 22,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14541,SOREN,They made him choose between what he loved and what he needed.,14542,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 23,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14542,SOREN,And he chose to renounce his own roots.,14543,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 24,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14543,SOREN,He mistook freedom for debauchery.,14544,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 25,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14544,SOREN,He looted his own family and friends. He razed everything he could...,14545,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 26,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14545,SOREN,And then he disappeared.,14546,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 27,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14546,SOREN,"Now... It seems he has some kind of connection to the Siren, the tyrant of the north.",14547,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 28,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14547,SOREN,"She uses him as her personal messenger, or something like that...",14548,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 29,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14548,SOREN,"And he sows chaos wherever he goes, shaping the fate of all who cross his path.",14549,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 30,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14549,SOREN,He distracts them. He seduces them. He turns them from their path.,14550,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 31,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14550,SOREN,Anyway... I think he may have used the Siren's powers to get out of this situation.,14551,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 32,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14551,SOREN,"And it's possible that, after the battle and the assault on the village, he'll seek shelter in her lair to heal his wounds.",14552,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 33,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14552,LIRIA,Let me think for a moment about all this...,14553,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 34,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14553,LIRIA,Parpadeo is undoubtedly fast...,14554,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 35,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14554,LIRIA,But we've seen that he's not invincible.,14555,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 36,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14555,LIRIA,"His power is limited. And as such, it would make sense that he'd need to recover.",14556,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 37,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14556,LIRIA,He's a being who seems to enjoy chaos... It may even be his source of energy.,14557,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 38,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14557,LIRIA,Uhm...,14558,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 39,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14558,LIRIA,Alright... I think I see it clearly now.,14559,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 40,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14559,LIRIA,"Chaos is much more intense in the north of the kingdom, where the Cataclysm was greater.",14560,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 41,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14560,LIRIA,"In the north, the land is badly fractured, the laws of physics don't work as they should...",14561,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 42,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14561,LIRIA,...And the noise is heavy and distressing. Just like the one Parpadeo was making.,14562,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 43,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14562,LIRIA,I have no doubt that we must head there.,14563,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 44,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14563,LIRIA,We have to find Parpadeo's whereabouts...,14564,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 45,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14564,LIRIA,"And finally figure out what's happened to the village, to its inhabitants...",14565,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 46,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14565,LIRIA,And why Mindveil is collapsing.,14566,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 47,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
14566,LIRIA,Now we're in this together... We're a team.,14567,CONVERSATION,INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER 48,215 INT. CÁMARA DEL CONSEJO DE LA ALDEA - ATARDECER
